index,well,date,tide,hw
1,0.434,3/9/2008 0:00,-0.7615,0.255
2,0.434,3/9/2008 1:00,-1.042,0.254
3,0.434,3/9/2008 2:00,-1.3485,0.255
4,0.434,3/9/2008 3:00,-1.6325,0.254
5,0.444,3/9/2008 4:00,-1.858631579,0.251157895
6,0.444,3/9/2008 5:00,-2.048777778,0.251888889
7,0.444,3/9/2008 6:00,-2.138857143,0.258
8,0.444,3/9/2008 7:00,-1.940736842,0.256947368
9,0.444,3/9/2008 8:00,-1.633,0.2585
10,0.444,3/9/2008 9:00,-1.1695,0.2615
11,0.444,3/9/2008 10:00,-0.729,0.254
12,0.444,3/9/2008 11:00,-0.45,0.2525
13,0.444,3/9/2008 12:00,-0.573,0.2435
14,0.454,3/9/2008 13:00,-0.868105263,0.236421053
15,0.454,3/9/2008 14:00,-1.160210526,0.233263158
16,0.454,3/9/2008 15:00,-1.3685,0.233
17,0.454,3/9/2008 16:00,-1.633368421,0.237473684
18,0.454,3/9/2008 17:00,-1.813,0.2375
19,0.454,3/9/2008 18:00,-1.96,0.2395
20,0.454,3/9/2008 19:00,-1.894,0.242
21,0.454,3/9/2008 20:00,-1.646,0.2455
22,0.454,3/9/2008 21:00,-1.2325,0.2465
23,0.454,3/9/2008 22:00,-0.7865,0.2465
24,0.454,3/9/2008 23:00,-0.339157895,0.244842105
25,0.454,3/10/2008 0:00,-0.151,0.2475
26,0.454,3/10/2008 1:00,-0.322666667,0.250777778
27,0.454,3/10/2008 2:00,-0.645,0.249
28,0.454,3/10/2008 3:00,-1.001,0.2505
29,0.454,3/10/2008 4:00,-1.293,0.251
30,0.454,3/10/2008 5:00,-1.5235,0.253
31,0.454,3/10/2008 6:00,-1.7065,0.258
32,0.464,3/10/2008 7:00,-1.683,0.2545
33,0.464,3/10/2008 8:00,-1.429,0.255
34,0.464,3/10/2008 9:00,-1.057666667,0.250222222
35,0.464,3/10/2008 10:00,-0.6595,0.248
36,0.464,3/10/2008 11:00,-0.3135,0.242
37,0.464,3/10/2008 12:00,-0.155,0.2415
38,0.464,3/10/2008 13:00,-0.389,0.236
39,0.464,3/10/2008 14:00,-0.6845,0.2325
40,0.464,3/10/2008 15:00,-0.978142857,0.227285714
41,0.464,3/10/2008 16:00,-1.323222222,0.231888889
42,0.464,3/10/2008 17:00,-1.582315789,0.236947368
43,0.464,3/10/2008 18:00,-1.8025,0.235
44,0.464,3/10/2008 19:00,-1.9045,0.237
45,0.464,3/10/2008 20:00,-1.7465,0.2355
46,0.454,3/10/2008 21:00,-1.441,0.244
47,0.454,3/10/2008 22:00,-1.110666667,0.244
48,0.454,3/10/2008 23:00,-0.600444444,0.246333333
49,0.454,3/11/2008 0:00,-0.266625,0.243
50,0.454,3/11/2008 1:00,-0.2235,0.248
51,0.454,3/11/2008 2:00,-0.536,0.248
52,0.454,3/11/2008 3:00,-0.861789474,0.246947368
53,0.454,3/11/2008 4:00,-1.1815,0.252
54,0.454,3/11/2008 5:00,-1.467578947,0.255368421
55,0.454,3/11/2008 6:00,-1.702,0.258
56,0.464,3/11/2008 7:00,-1.8585,0.2545
57,0.464,3/11/2008 8:00,-1.710210526,0.249578947
58,0.464,3/11/2008 9:00,-1.441555556,0.248555556
59,0.464,3/11/2008 10:00,-1.001,0.246125
60,0.464,3/11/2008 11:00,-0.629157895,0.247473684
61,0.454,3/11/2008 12:00,-0.314888889,0.248
62,0.454,3/11/2008 13:00,-0.313894737,0.249578947
63,0.454,3/11/2008 14:00,-0.625473684,0.251157895
64,0.454,3/11/2008 15:00,-0.951263158,0.251684211
65,0.454,3/11/2008 16:00,-1.290736842,0.253789474
66,0.454,3/11/2008 17:00,-1.567052632,0.252210526
67,0.454,3/11/2008 18:00,-1.801,0.2555
68,0.454,3/11/2008 19:00,-2.0155,0.258
69,0.454,3/11/2008 20:00,-2.1435,0.258
70,0.454,3/11/2008 21:00,-1.923,0.258
71,0.454,3/11/2008 22:00,-1.581,0.258
72,0.454,3/11/2008 23:00,-1.1305,0.258
73,0.454,3/12/2008 0:00,-0.6915,0.258
74,0.454,3/12/2008 1:00,-0.389,0.258
75,0.454,3/12/2008 2:00,-0.445,0.267
76,0.454,3/12/2008 3:00,-0.728222222,0.266888889
77,0.454,3/12/2008 4:00,-1.063368421,0.268
78,0.454,3/12/2008 5:00,-1.355,0.268
79,0.464,3/12/2008 6:00,-1.6075,0.268
80,0.464,3/12/2008 7:00,-1.820210526,0.268
81,0.464,3/12/2008 8:00,-1.947875,0.27425
82,0.464,3/12/2008 9:00,-1.751625,0.278625
83,0.464,3/12/2008 10:00,-1.388777778,0.279111111
84,0.464,3/12/2008 11:00,-0.986526316,0.280631579
85,0.444,3/12/2008 12:00,-0.5975,0.2785
86,0.414,3/12/2008 13:00,-0.361789474,0.273263158
87,0.374,3/12/2008 14:00,-0.544235294,0.276235294
88,0.334,3/12/2008 15:00,-0.852842105,0.268
89,0.334,3/12/2008 16:00,-1.177666667,0.258555556
90,0.354,3/12/2008 17:00,-1.463647059,0.248588235
91,0.374,3/12/2008 18:00,-1.693777778,0.236888889
92,0.374,3/12/2008 19:00,-1.934888889,0.231333333
93,0.384,3/12/2008 20:00,-2.154888889,0.225777778
94,0.384,3/12/2008 21:00,-2.275473684,0.219052632
95,0.394,3/12/2008 22:00,-2.134823529,0.218
96,0.394,3/12/2008 23:00,-1.804235294,0.216235294
97,0.394,3/13/2008 0:00,-1.3725,0.2135
98,0.404,3/13/2008 1:00,-0.959,0.21
99,0.404,3/13/2008 2:00,-0.675,0.208
100,0.414,3/13/2008 3:00,-0.75,0.208
101,0.414,3/13/2008 4:00,-0.979,0.208
102,0.414,3/13/2008 5:00,-1.252315789,0.208
103,0.414,3/13/2008 6:00,-1.512111111,0.207444444
104,0.424,3/13/2008 7:00,-1.734947368,0.208
105,0.424,3/13/2008 8:00,-1.936,0.206
106,0.424,3/13/2008 9:00,-2.0035,0.2085
107,0.424,3/13/2008 10:00,-1.8085,0.2085
108,0.424,3/13/2008 11:00,-1.5115,0.2045
109,0.424,3/13/2008 12:00,-1.1255,0.2
110,0.424,3/13/2008 13:00,-0.783,0.192
111,0.424,3/13/2008 14:00,-0.5635,0.1865
112,0.424,3/13/2008 15:00,-0.6445,0.1845
113,0.424,3/13/2008 16:00,-0.91975,0.181125
114,0.424,3/13/2008 17:00,-1.194333333,0.181888889
115,0.424,3/13/2008 18:00,-1.472,0.188
116,0.424,3/13/2008 19:00,-1.728,0.1785
117,0.424,3/13/2008 20:00,-1.9505,0.178
118,0.424,3/13/2008 21:00,-2.1495,0.1785
119,0.424,3/13/2008 22:00,-2.233,0.178
120,0.424,3/13/2008 23:00,-2.023368421,0.178
121,0.414,3/14/2008 0:00,-1.713368421,0.178
122,0.414,3/14/2008 1:00,-1.2945,0.178
123,0.414,3/14/2008 2:00,-0.911789474,0.178
124,0.414,3/14/2008 3:00,-0.6485,0.183
125,0.414,3/14/2008 4:00,-0.624888889,0.188
126,0.414,3/14/2008 5:00,-0.863,0.188
127,0.424,3/14/2008 6:00,-1.148,0.188
128,0.424,3/14/2008 7:00,-1.387,0.188
129,0.424,3/14/2008 8:00,-1.596588235,0.185058824
130,0.424,3/14/2008 9:00,-1.7485,0.188
131,0.424,3/14/2008 10:00,-1.791,0.183
132,0.424,3/14/2008 11:00,-1.6285,0.1805
133,0.424,3/14/2008 12:00,-1.317052632,0.185894737
134,0.424,3/14/2008 13:00,-0.998222222,0.188555556
135,0.424,3/14/2008 14:00,-0.6945,0.183
136,0.424,3/14/2008 15:00,-0.527666667,0.180777778
137,0.424,3/14/2008 16:00,-0.6245,0.178
138,0.424,3/14/2008 17:00,-0.8905,0.1755
139,0.424,3/14/2008 18:00,-1.169684211,0.176421053
140,0.424,3/14/2008 19:00,-1.417,0.168
141,0.424,3/14/2008 20:00,-1.6385,0.171
142,0.424,3/14/2008 21:00,-1.8615,0.168
143,0.424,3/14/2008 22:00,-1.996,0.168
144,0.424,3/14/2008 23:00,-2.009,0.168
145,0.424,3/15/2008 0:00,-1.802,0.168
146,0.424,3/15/2008 1:00,-1.49,0.168
147,0.424,3/15/2008 2:00,-1.122,0.17
148,0.424,3/15/2008 3:00,-0.754,0.1755
149,0.424,3/15/2008 4:00,-0.4975,0.1775
150,0.424,3/15/2008 5:00,-0.4725,0.178
151,0.424,3/15/2008 6:00,-0.712315789,0.178
152,0.424,3/15/2008 7:00,-0.969529412,0.178
153,0.424,3/15/2008 8:00,-1.224421053,0.180105263
154,0.424,3/15/2008 9:00,-1.404421053,0.184315789
